time_s,node_type,node_id,channel_type,sat_id,beam_id,c_n_db,fspl_db,atm_loss_db,rx_power_dbw,sinr_db,rx_bytes
77.000000,UT,1,FORWARD_USER_CH,0,31,24.681604,182.437495,0.000000,-75.400411,24.681604,2250
77.000000,UT,2,FORWARD_USER_CH,0,31,24.683261,181.905187,0.000000,-74.989621,24.683261,2250
77.000000,UT,3,FORWARD_USER_CH,0,31,24.675726,182.715633,0.000000,-76.607518,24.675726,2250
77.000000,UT,4,FORWARD_USER_CH,0,31,24.524496,180.035013,0.000000,-85.274945,24.524496,2220
77.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
77.000000,GW,1,RETURN_FEEDER_CH,0,1,11.824688,183.572854,0.000000,-111.124740,11.824688,5640
77.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
77.500000,UT,1,FORWARD_USER_CH,0,31,24.681675,182.429275,0.000000,-75.383546,24.681675,2280
77.500000,UT,2,FORWARD_USER_CH,0,31,24.683226,181.897202,0.000000,-74.998769,24.683226,2280
77.500000,UT,3,FORWARD_USER_CH,0,31,24.675962,182.706136,0.000000,-76.565037,24.675962,2280
77.500000,UT,4,FORWARD_USER_CH,0,31,24.528339,180.018004,0.000000,-85.176863,24.528339,2250
77.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
77.500000,GW,1,RETURN_FEEDER_CH,0,1,12.226032,183.573271,0.000000,-110.678490,12.226032,5700
77.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
78.000000,UT,1,FORWARD_USER_CH,0,31,24.681746,182.421083,0.000000,-75.366699,24.681746,2280
78.000000,UT,2,FORWARD_USER_CH,0,31,24.683189,181.889251,0.000000,-75.008296,24.683189,2280
78.000000,UT,3,FORWARD_USER_CH,0,31,24.676195,182.696658,0.000000,-76.522663,24.676195,2280
78.000000,UT,4,FORWARD_USER_CH,0,31,24.531989,180.001005,0.000000,-85.081678,24.531989,2250
78.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
78.000000,GW,1,RETURN_FEEDER_CH,0,1,12.594205,183.573715,0.000000,-110.264838,12.594205,5760
78.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
78.500000,UT,1,FORWARD_USER_CH,0,31,24.681817,182.412902,0.000000,-75.349839,24.681817,2310
78.500000,UT,2,FORWARD_USER_CH,0,31,24.683151,181.881319,0.000000,-75.018226,24.683151,2310
78.500000,UT,3,FORWARD_USER_CH,0,31,24.676425,182.687180,0.000000,-76.480311,24.676425,2310
78.500000,UT,4,FORWARD_USER_CH,0,31,24.535468,179.983981,0.000000,-84.989078,24.535468,2280
78.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
78.500000,GW,1,RETURN_FEEDER_CH,0,1,12.934724,183.574184,0.000000,-109.878199,12.934724,5820
78.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
79.000000,UT,1,FORWARD_USER_CH,0,31,24.681887,182.404765,0.000000,-75.333033,24.681887,2310
79.000000,UT,2,FORWARD_USER_CH,0,31,24.683111,181.873437,0.000000,-75.028524,24.683111,2310
79.000000,UT,3,FORWARD_USER_CH,0,31,24.676652,182.677742,0.000000,-76.438151,24.676652,2310
79.000000,UT,4,FORWARD_USER_CH,0,31,24.538771,179.967000,0.000000,-84.899319,24.538771,2280
79.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
79.000000,GW,1,RETURN_FEEDER_CH,0,1,13.250080,183.574679,0.000000,-109.516288,13.250080,5880
79.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
79.500000,UT,1,FORWARD_USER_CH,0,31,24.681957,182.396657,0.000000,-75.316246,24.681957,2340
79.500000,UT,2,FORWARD_USER_CH,0,31,24.683069,181.865590,0.000000,-75.039214,24.683069,2340
79.500000,UT,3,FORWARD_USER_CH,0,31,24.676877,182.668323,0.000000,-76.396097,24.676877,2340
79.500000,UT,4,FORWARD_USER_CH,0,31,24.541919,179.950030,0.000000,-84.812101,24.541919,2310
79.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
79.500000,GW,1,RETURN_FEEDER_CH,0,1,13.544070,183.575199,0.000000,-109.175240,13.544070,5940
79.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
80.000000,UT,1,FORWARD_USER_CH,0,31,24.682007,182.388576,0.000000,-75.304029,24.682007,2340
80.000000,UT,2,FORWARD_USER_CH,0,31,24.683011,181.857778,0.000000,-75.054265,24.683011,2340
80.000000,UT,3,FORWARD_USER_CH,0,31,24.677086,182.658925,0.000000,-76.356468,24.677086,2340
80.000000,UT,4,FORWARD_USER_CH,0,31,24.545310,179.933071,0.000000,-84.716232,24.545310,2310
80.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
80.000000,GW,1,RETURN_FEEDER_CH,0,1,13.819219,183.575745,0.000000,-108.852552,13.819219,6000
80.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
80.500000,UT,1,FORWARD_USER_CH,0,31,24.682054,182.380524,0.000000,-75.292792,24.682054,2370
80.500000,UT,2,FORWARD_USER_CH,0,31,24.682949,181.850001,0.000000,-75.070036,24.682949,2370
80.500000,UT,3,FORWARD_USER_CH,0,31,24.677290,182.649547,0.000000,-76.317479,24.677290,2370
80.500000,UT,4,FORWARD_USER_CH,0,31,24.548596,179.916122,0.000000,-84.621332,24.548596,2340
80.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
80.500000,GW,1,RETURN_FEEDER_CH,0,1,14.080608,183.576316,0.000000,-108.542592,14.080608,6060
80.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
81.000000,UT,1,FORWARD_USER_CH,0,31,24.682098,182.372500,0.000000,-75.281886,24.682098,2370
81.000000,UT,2,FORWARD_USER_CH,0,31,24.682887,181.842259,0.000000,-75.085925,24.682887,2370
81.000000,UT,3,FORWARD_USER_CH,0,31,24.677491,182.640189,0.000000,-76.278797,24.677491,2370
81.000000,UT,4,FORWARD_USER_CH,0,31,24.551729,179.899185,0.000000,-84.528943,24.551729,2340
81.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
81.000000,GW,1,RETURN_FEEDER_CH,0,1,14.328284,183.576913,0.000000,-108.245560,14.328284,6120
81.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
81.500000,UT,1,FORWARD_USER_CH,0,31,24.682135,182.364505,0.000000,-75.272961,24.682135,2400
81.500000,UT,2,FORWARD_USER_CH,0,31,24.682824,181.834553,0.000000,-75.101847,24.682824,2400
81.500000,UT,3,FORWARD_USER_CH,0,31,24.677690,182.630853,0.000000,-76.240267,24.677690,2400
81.500000,UT,4,FORWARD_USER_CH,0,31,24.554716,179.882260,0.000000,-84.439057,24.554716,2370
81.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
81.500000,GW,1,RETURN_FEEDER_CH,0,1,14.556838,183.577536,0.000000,-107.968350,14.556838,6180
81.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
82.000000,UT,1,FORWARD_USER_CH,0,31,24.682134,182.356539,0.000000,-75.273206,24.682134,2400
82.000000,UT,2,FORWARD_USER_CH,0,31,24.682762,181.826882,0.000000,-75.117422,24.682762,2400
82.000000,UT,3,FORWARD_USER_CH,0,31,24.677889,182.621537,0.000000,-76.201240,24.677889,2400
82.000000,UT,4,FORWARD_USER_CH,0,31,24.557551,179.865347,0.000000,-84.352057,24.557551,2370
82.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
82.000000,GW,1,RETURN_FEEDER_CH,0,1,14.768679,183.578184,0.000000,-107.708536,14.768679,6240
82.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
82.500000,UT,1,FORWARD_USER_CH,0,31,24.682132,182.348603,0.000000,-75.273831,24.682132,2430
82.500000,UT,2,FORWARD_USER_CH,0,31,24.682700,181.819248,0.000000,-75.133114,24.682700,2430
82.500000,UT,3,FORWARD_USER_CH,0,31,24.678084,182.612242,0.000000,-76.162530,24.678084,2430
82.500000,UT,4,FORWARD_USER_CH,0,31,24.560258,179.848446,0.000000,-84.267375,24.560258,2400
82.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
82.500000,GW,1,RETURN_FEEDER_CH,0,1,14.965797,183.578857,0.000000,-107.464111,14.965797,6300
82.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
83.000000,UT,1,FORWARD_USER_CH,0,31,24.682127,182.340695,0.000000,-75.274837,24.682127,2430
83.000000,UT,2,FORWARD_USER_CH,0,31,24.682637,181.811650,0.000000,-75.148923,24.682637,2430
83.000000,UT,3,FORWARD_USER_CH,0,31,24.678277,182.602969,0.000000,-76.124133,24.678277,2430
83.000000,UT,4,FORWARD_USER_CH,0,31,24.562845,179.831558,0.000000,-84.184921,24.562845,2400
83.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
83.000000,GW,1,RETURN_FEEDER_CH,0,1,15.151398,183.579556,0.000000,-107.231452,15.151398,6360
83.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
83.500000,UT,1,FORWARD_USER_CH,0,31,24.682122,182.332817,0.000000,-75.276227,24.682122,2460
83.500000,UT,2,FORWARD_USER_CH,0,31,24.682574,181.804089,0.000000,-75.164850,24.682574,2460
83.500000,UT,3,FORWARD_USER_CH,0,31,24.678466,182.593717,0.000000,-76.086044,24.678466,2460
83.500000,UT,4,FORWARD_USER_CH,0,31,24.565319,179.814684,0.000000,-84.104615,24.565319,2430
83.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
83.500000,GW,1,RETURN_FEEDER_CH,0,1,15.330726,183.580281,0.000000,-107.004185,15.330726,6420
83.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
84.000000,UT,1,FORWARD_USER_CH,0,31,24.682114,182.324969,0.000000,-75.278003,24.682114,2460
84.000000,UT,2,FORWARD_USER_CH,0,31,24.682509,181.796564,0.000000,-75.180896,24.682509,2460
84.000000,UT,3,FORWARD_USER_CH,0,31,24.678652,182.584486,0.000000,-76.048260,24.678652,2460
84.000000,UT,4,FORWARD_USER_CH,0,31,24.567687,179.797824,0.000000,-84.026378,24.567687,2430
84.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
84.000000,GW,1,RETURN_FEEDER_CH,0,1,15.494603,183.581031,0.000000,-106.794239,15.494603,6480
84.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
84.500000,UT,1,FORWARD_USER_CH,0,31,24.682106,182.317135,0.000000,-75.280173,24.682106,2490
84.500000,UT,2,FORWARD_USER_CH,0,31,24.682444,181.789061,0.000000,-75.197095,24.682444,2490
84.500000,UT,3,FORWARD_USER_CH,0,31,24.678836,182.575259,0.000000,-76.010701,24.678836,2490
84.500000,UT,4,FORWARD_USER_CH,0,31,24.569960,179.780944,0.000000,-83.949986,24.569960,2460
84.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
84.500000,GW,1,RETURN_FEEDER_CH,0,1,15.644858,183.581809,0.000000,-106.599731,15.644858,6540
84.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
85.000000,UT,1,FORWARD_USER_CH,0,31,24.682095,182.309347,0.000000,-75.282730,24.682095,2490
85.000000,UT,2,FORWARD_USER_CH,0,31,24.682378,181.781610,0.000000,-75.213382,24.682378,2490
85.000000,UT,3,FORWARD_USER_CH,0,31,24.679016,182.566073,0.000000,-75.973514,24.679016,2490
85.000000,UT,4,FORWARD_USER_CH,0,31,24.572134,179.764112,0.000000,-83.875677,24.572134,2460
85.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
85.000000,GW,1,RETURN_FEEDER_CH,0,1,15.783282,183.582610,0.000000,-106.418736,15.783282,6600
85.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
85.500000,UT,1,FORWARD_USER_CH,0,31,24.682083,182.301589,0.000000,-75.285682,24.682083,2520
85.500000,UT,2,FORWARD_USER_CH,0,31,24.682312,181.774197,0.000000,-75.229792,24.682312,2520
85.500000,UT,3,FORWARD_USER_CH,0,31,24.679193,182.556908,0.000000,-75.936619,24.679193,2520
85.500000,UT,4,FORWARD_USER_CH,0,31,24.574219,179.747296,0.000000,-83.803231,24.574219,2490
85.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
85.500000,GW,1,RETURN_FEEDER_CH,0,1,15.895264,183.583437,0.000000,-106.270989,15.895264,6660
85.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
86.000000,UT,1,FORWARD_USER_CH,0,31,24.682069,182.293862,0.000000,-75.289030,24.682069,2520
86.000000,UT,2,FORWARD_USER_CH,0,31,24.682244,181.766821,0.000000,-75.246323,24.682244,2520
86.000000,UT,3,FORWARD_USER_CH,0,31,24.679367,182.547767,0.000000,-75.900013,24.679367,2520
86.000000,UT,4,FORWARD_USER_CH,0,31,24.576220,179.730495,0.000000,-83.732589,24.576220,2490
86.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
86.000000,GW,1,RETURN_FEEDER_CH,0,1,15.976658,183.584289,0.000000,-106.162822,15.976658,6720
86.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
86.500000,UT,1,FORWARD_USER_CH,0,31,24.682052,182.286165,0.000000,-75.293069,24.682052,2550
86.500000,UT,2,FORWARD_USER_CH,0,31,24.682167,181.759483,0.000000,-75.265274,24.682167,2550
86.500000,UT,3,FORWARD_USER_CH,0,31,24.679530,182.538647,0.000000,-75.865509,24.679530,2550
86.500000,UT,4,FORWARD_USER_CH,0,31,24.578347,179.713710,0.000000,-83.656221,24.578347,2520
86.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
86.500000,GW,1,RETURN_FEEDER_CH,0,1,16.050596,183.585167,0.000000,-106.063977,16.050596,6780
86.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
87.000000,UT,1,FORWARD_USER_CH,0,31,24.682032,182.278499,0.000000,-75.298133,24.682032,2550
87.000000,UT,2,FORWARD_USER_CH,0,31,24.682062,181.752183,0.000000,-75.290840,24.682062,2550
87.000000,UT,3,FORWARD_USER_CH,0,31,24.679664,182.529551,0.000000,-75.836926,24.679664,2550
87.000000,UT,4,FORWARD_USER_CH,0,31,24.580836,179.696941,0.000000,-83.565191,24.580836,2520
87.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
87.000000,GW,1,RETURN_FEEDER_CH,0,1,16.117613,183.586070,0.000000,-105.973886,16.117613,6840
87.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
87.500000,UT,1,FORWARD_USER_CH,0,31,24.682010,182.270864,0.000000,-75.303249,24.682010,2580
87.500000,UT,2,FORWARD_USER_CH,0,31,24.681953,181.744921,0.000000,-75.317054,24.681953,2580
87.500000,UT,3,FORWARD_USER_CH,0,31,24.679796,182.520477,0.000000,-75.808416,24.679796,2580
87.500000,UT,4,FORWARD_USER_CH,0,31,24.583196,179.680190,0.000000,-83.477137,24.583196,2550
87.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
87.500000,GW,1,RETURN_FEEDER_CH,0,1,16.178175,183.586999,0.000000,-105.892058,16.178175,6900
87.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
88.000000,UT,1,FORWARD_USER_CH,0,31,24.681989,182.263260,0.000000,-75.308418,24.681989,2580
88.000000,UT,2,FORWARD_USER_CH,0,31,24.681841,181.737697,0.000000,-75.343930,24.681841,2580
88.000000,UT,3,FORWARD_USER_CH,0,31,24.679928,182.511426,0.000000,-75.779981,24.679928,2580
88.000000,UT,4,FORWARD_USER_CH,0,31,24.585436,179.663455,0.000000,-83.391940,24.585436,2550
88.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
88.000000,GW,1,RETURN_FEEDER_CH,0,1,16.232683,183.587952,0.000000,-105.818063,16.232683,6960
88.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
88.500000,UT,1,FORWARD_USER_CH,0,31,24.681967,182.255688,0.000000,-75.313639,24.681967,2610
88.500000,UT,2,FORWARD_USER_CH,0,31,24.681726,181.730513,0.000000,-75.371480,24.681726,2610
88.500000,UT,3,FORWARD_USER_CH,0,31,24.680058,182.502399,0.000000,-75.751619,24.680058,2610
88.500000,UT,4,FORWARD_USER_CH,0,31,24.587563,179.646739,0.000000,-83.309483,24.587563,2580
88.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
88.500000,GW,1,RETURN_FEEDER_CH,0,1,16.281483,183.588932,0.000000,-105.751532,16.281483,7020
88.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
89.000000,UT,1,FORWARD_USER_CH,0,31,24.681946,182.248148,0.000000,-75.318912,24.681946,2610
89.000000,UT,2,FORWARD_USER_CH,0,31,24.681607,181.723367,0.000000,-75.399718,24.681607,2610
89.000000,UT,3,FORWARD_USER_CH,0,31,24.680188,182.493395,0.000000,-75.723331,24.680188,2610
89.000000,UT,4,FORWARD_USER_CH,0,31,24.589584,179.630041,0.000000,-83.229663,24.589584,2580
89.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
89.000000,GW,1,RETURN_FEEDER_CH,0,1,16.324877,183.589937,0.000000,-105.692141,16.324877,7080
89.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
89.500000,UT,1,FORWARD_USER_CH,0,31,24.681923,182.240639,0.000000,-75.324239,24.681923,2640
89.500000,UT,2,FORWARD_USER_CH,0,31,24.681484,181.716260,0.000000,-75.428658,24.681484,2640
89.500000,UT,3,FORWARD_USER_CH,0,31,24.680316,182.484415,0.000000,-75.695116,24.680316,2640
89.500000,UT,4,FORWARD_USER_CH,0,31,24.591508,179.613361,0.000000,-83.152380,24.591508,2610
89.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
89.500000,GW,1,RETURN_FEEDER_CH,0,1,16.363123,183.590967,0.000000,-105.639612,16.363123,7140
89.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
90.000000,UT,1,FORWARD_USER_CH,0,31,24.681901,182.233162,0.000000,-75.329618,24.681901,2640
90.000000,UT,2,FORWARD_USER_CH,0,31,24.681358,181.709192,0.000000,-75.458313,24.681358,2640
90.000000,UT,3,FORWARD_USER_CH,0,31,24.680442,182.475459,0.000000,-75.666975,24.680442,2640
90.000000,UT,4,FORWARD_USER_CH,0,31,24.593339,179.596701,0.000000,-83.077544,24.593339,2610
90.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
90.000000,GW,1,RETURN_FEEDER_CH,0,1,16.388803,183.592022,0.000000,-105.604245,16.388803,7200
90.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
90.500000,UT,1,FORWARD_USER_CH,0,31,24.681878,182.225717,0.000000,-75.335051,24.681878,2670
90.500000,UT,2,FORWARD_USER_CH,0,31,24.681227,181.702164,0.000000,-75.488700,24.681227,2670
90.500000,UT,3,FORWARD_USER_CH,0,31,24.680568,182.466527,0.000000,-75.638907,24.680568,2670
90.500000,UT,4,FORWARD_USER_CH,0,31,24.595083,179.580060,0.000000,-83.005071,24.595083,2640
90.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
90.500000,GW,1,RETURN_FEEDER_CH,0,1,16.402865,183.593103,0.000000,-105.584846,16.402865,7260
90.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
91.000000,UT,1,FORWARD_USER_CH,0,31,24.681856,182.218290,0.000000,-75.340549,24.681856,2670
91.000000,UT,2,FORWARD_USER_CH,0,31,24.681092,181.695161,0.000000,-75.519896,24.681092,2670
91.000000,UT,3,FORWARD_USER_CH,0,31,24.680693,182.457601,0.000000,-75.610856,24.680693,2670
91.000000,UT,4,FORWARD_USER_CH,0,31,24.596748,179.563406,0.000000,-82.934741,24.596748,2640
91.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
91.000000,GW,1,RETURN_FEEDER_CH,0,1,16.410863,183.594211,0.000000,-105.573800,16.410863,7320
91.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
91.500000,UT,1,FORWARD_USER_CH,0,31,24.681829,182.210910,0.000000,-75.346865,24.681829,2700
91.500000,UT,2,FORWARD_USER_CH,0,31,24.680949,181.688213,0.000000,-75.552810,24.680949,2700
91.500000,UT,3,FORWARD_USER_CH,0,31,24.680813,182.448718,0.000000,-75.583653,24.680813,2700
91.500000,UT,4,FORWARD_USER_CH,0,31,24.598356,179.546806,0.000000,-82.865774,24.598356,2670
91.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
91.500000,GW,1,RETURN_FEEDER_CH,0,1,16.417169,183.595343,0.000000,-105.565086,16.417169,7380
91.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
92.000000,UT,1,FORWARD_USER_CH,0,31,24.681794,182.203564,0.000000,-75.355284,24.681794,2700
92.000000,UT,2,FORWARD_USER_CH,0,31,24.680790,181.681304,0.000000,-75.588941,24.680790,2700
92.000000,UT,3,FORWARD_USER_CH,0,31,24.680925,182.439859,0.000000,-75.558235,24.680925,2700
92.000000,UT,4,FORWARD_USER_CH,0,31,24.599945,179.530227,0.000000,-82.796532,24.599945,2670
92.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
92.000000,GW,1,RETURN_FEEDER_CH,0,1,16.421814,183.596499,0.000000,-105.558665,16.421814,7440
92.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
92.500000,UT,1,FORWARD_USER_CH,0,31,24.681757,182.196250,0.000000,-75.364020,24.681757,2730
92.500000,UT,2,FORWARD_USER_CH,0,31,24.680626,181.674436,0.000000,-75.625827,24.680626,2730
92.500000,UT,3,FORWARD_USER_CH,0,31,24.681036,182.431025,0.000000,-75.532842,24.681036,2730
92.500000,UT,4,FORWARD_USER_CH,0,31,24.601464,179.513670,0.000000,-82.729347,24.601464,2700
92.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
92.500000,GW,1,RETURN_FEEDER_CH,0,1,16.424807,183.597681,0.000000,-105.554526,16.424807,7500
92.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
93.000000,UT,1,FORWARD_USER_CH,0,31,24.681719,182.188969,0.000000,-75.373077,24.681719,2730
93.000000,UT,2,FORWARD_USER_CH,0,31,24.680458,181.667609,0.000000,-75.663486,24.680458,2730
93.000000,UT,3,FORWARD_USER_CH,0,31,24.681146,182.422216,0.000000,-75.507476,24.681146,2730
93.000000,UT,4,FORWARD_USER_CH,0,31,24.602916,179.497134,0.000000,-82.664156,24.602916,2700
93.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
93.000000,GW,1,RETURN_FEEDER_CH,0,1,16.426155,183.598888,0.000000,-105.552661,16.426155,7560
93.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
93.500000,UT,1,FORWARD_USER_CH,0,31,24.681650,182.181721,0.000000,-75.389543,24.681650,2760
93.500000,UT,2,FORWARD_USER_CH,0,31,24.680278,181.660822,0.000000,-75.703376,24.680278,2760
93.500000,UT,3,FORWARD_USER_CH,0,31,24.681241,182.413433,0.000000,-75.485597,24.681241,2760
93.500000,UT,4,FORWARD_USER_CH,0,31,24.604353,179.480622,0.000000,-82.598660,24.604353,2730
93.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
93.500000,GW,1,RETURN_FEEDER_CH,0,1,16.425863,183.600120,0.000000,-105.553065,16.425863,7620
93.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
94.000000,UT,1,FORWARD_USER_CH,0,31,24.681569,182.174507,0.000000,-75.408766,24.681569,2760
94.000000,UT,2,FORWARD_USER_CH,0,31,24.680093,181.654076,0.000000,-75.744161,24.680093,2760
94.000000,UT,3,FORWARD_USER_CH,0,31,24.681329,182.404674,0.000000,-75.465111,24.681329,2760
94.000000,UT,4,FORWARD_USER_CH,0,31,24.605748,179.464132,0.000000,-82.534142,24.605748,2730
94.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
94.000000,GW,1,RETURN_FEEDER_CH,0,1,16.423931,183.601378,0.000000,-105.555737,16.423931,7680
94.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
94.500000,UT,1,FORWARD_USER_CH,0,31,24.681486,182.167327,0.000000,-75.428405,24.681486,2790
94.500000,UT,2,FORWARD_USER_CH,0,31,24.679903,181.647371,0.000000,-75.785310,24.679903,2790
94.500000,UT,3,FORWARD_USER_CH,0,31,24.681415,182.395942,0.000000,-75.444897,24.681415,2790
94.500000,UT,4,FORWARD_USER_CH,0,31,24.607088,179.447666,0.000000,-82.471279,24.607088,2760
94.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
94.500000,GW,1,RETURN_FEEDER_CH,0,1,16.420356,183.602661,0.000000,-105.560681,16.420356,7740
94.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
95.000000,UT,1,FORWARD_USER_CH,0,31,24.681400,182.160181,0.000000,-75.448467,24.681400,2790
95.000000,UT,2,FORWARD_USER_CH,0,31,24.679711,181.640708,0.000000,-75.826831,24.679711,2790
95.000000,UT,3,FORWARD_USER_CH,0,31,24.681500,182.387235,0.000000,-75.424954,24.681500,2790
95.000000,UT,4,FORWARD_USER_CH,0,31,24.608376,179.431224,0.000000,-82.410024,24.608376,2760
95.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
95.000000,GW,1,RETURN_FEEDER_CH,0,1,16.415133,183.603968,0.000000,-105.567901,16.415133,7800
95.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
95.500000,UT,1,FORWARD_USER_CH,0,31,24.681312,182.153068,0.000000,-75.468959,24.681312,2820
95.500000,UT,2,FORWARD_USER_CH,0,31,24.679515,181.634086,0.000000,-75.868727,24.679515,2820
95.500000,UT,3,FORWARD_USER_CH,0,31,24.681584,182.378554,0.000000,-75.405279,24.681584,2820
95.500000,UT,4,FORWARD_USER_CH,0,31,24.609614,179.414807,0.000000,-82.350336,24.609614,2790
95.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
95.500000,GW,1,RETURN_FEEDER_CH,0,1,16.389074,183.605301,0.000000,-105.603872,16.389074,7860
95.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
96.000000,UT,1,FORWARD_USER_CH,0,31,24.681222,182.145990,0.000000,-75.489888,24.681222,2820
96.000000,UT,2,FORWARD_USER_CH,0,31,24.679315,181.627507,0.000000,-75.911005,24.679315,2820
96.000000,UT,3,FORWARD_USER_CH,0,31,24.681666,182.369899,0.000000,-75.385872,24.681666,2820
96.000000,UT,4,FORWARD_USER_CH,0,31,24.610804,179.398415,0.000000,-82.292173,24.610804,2790
96.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
96.000000,GW,1,RETURN_FEEDER_CH,0,1,16.343299,183.606659,0.000000,-105.666861,16.343299,7920
96.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
96.500000,UT,1,FORWARD_USER_CH,0,31,24.681116,182.138947,0.000000,-75.514331,24.681116,2850
96.500000,UT,2,FORWARD_USER_CH,0,31,24.679114,181.620969,0.000000,-75.953049,24.679114,2850
96.500000,UT,3,FORWARD_USER_CH,0,31,24.681746,182.361271,0.000000,-75.366650,24.681746,2850
96.500000,UT,4,FORWARD_USER_CH,0,31,24.611879,179.382048,0.000000,-82.238984,24.611879,2820
96.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
